,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Email,Website,Category Labels
0,Solomon Fima Fine Art,Sherman Oaks,91423,4930 Greenbush Ave,CA,us,,(818) 501-6111,,http://solomonfimafineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Clark Cierlak Fine Arts,Sherman Oaks,91423,14452 Ventura Blvd,CA,us,,(818) 783-3052,,http://www.estateauctionservice.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Biija Fine Art,North Hollywood,91601,5355 Cartwright Ave,CA,us,[u'La Paco'],(323) 393-3586,,http://www.biijafineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vista Fine Arts,North Hollywood,91605,13158 Leadwell St,CA,us,[u'North Hollywood West'],(818) 255-5569,,http://www.vistafinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bittan Fine Art,Valley Village,91607,12636 Miranda St,CA,us,"[u'Garnsey', u'Valley Glen']",(818) 501-4091,,http://www.bittanfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Claremont Fine Arts,Claremont,91711,206 Yale Ave,CA,us,[u'North Pomona'],(909) 624-5078,rossf@citylimits.com,http://www.claremontfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Professional Fine Art Services,Monterey Park,91754,1455 Monterey Pass Rd,CA,us,[u'Maravilla'],(323) 266-6618,carlosg@professionalfineartservices.com,http://www.professionalfineartservices.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Diamond Bar Fine Art & Framing,Diamond Bar,91765,3207 S Brea Canyon Rd,CA,us,[u'Otterbein'],(909) 444-8325,,http://dbfineart.homestead.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Pearson Design Fine Arts,San Dimas,91773,615 W Covina Blvd,CA,us,[u'Charter Oak'],(909) 394-0857,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,San Gabriel Fine Arts Association,San Gabriel,91776,320 S Mission Dr,CA,us,"[u'Wilmar', u'East San Gabriel', u'Mission District']",(626) 282-1448,,http://sgfaa.clubexpress.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rabi's International Fine Art & Antiques,Temple City,91780,9158 Las Tunas Dr,CA,us,[u'East San Gabriel'],(626) 200-6871,,http://www.yuanlongtang.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Zan's Fine Art Gallery,Temple City,91780,9661 Las Tunas Dr,CA,us,[u'East San Gabriel'],(626) 451-0677,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Moseley Fine Art Gallery,Carlsbad,92008,300 Carlsbad Village Dr,CA,us,[u'Village by the Sea'],(760) 720-0445,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Santos Fine Art Galleries,Encinitas,92024,978 N Coast Highway 101,CA,us,[u'Coral Cove'],(760) 633-1644,santosfineartgalleries@hotmail.com,http://www.santosfineartgalleries.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Michael Johnson Fine Arts,Fallbrook,92028,914 De Luz Rd,CA,us,,(760) 731-0189,,http://www.michaeljohnsonfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Robert Ferguson Fine Art,Escondido,92029,1291 Simpson Way,CA,us,,(858) 705-0814,,http://www.fergusonart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Stephen Fishwick's Fine Art Collection,Escondido,92029,1205 Auto Park Way,CA,us,,(442) 999-5444,,http://www.stephenfishwick.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Peerless Fine Art,La Jolla,92037,1273 Prospect St,CA,us,[u'Bella Capri'],(858) 459-0065,chris@peerlessfineart.com,http://www.peerlessfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cosmopolitan Fine Arts,La Jolla,92037,7932 Girard Ave,CA,us,"[u'Draper Villas', u'Bella Capri']",(858) 456-9506,info@cosmopolitanart.com,http://www.cosmopolitanart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Contemporary Fine Arts Gallery,La Jolla,92037,7946 Ivanhoe Ave,CA,us,[u'Bella Capri'],(858) 551-2010,preimnitz@sdtg.com,http://www.contemporaryfineartsgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Prospect Place Fine Art,La Jolla,92037,1268 Prospect St,CA,us,[u'Bella Capri'],(858) 459-1978,prospectplace55@hotmail.com,http://www.prospectplacefineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fiore Del Mare-Fine Art Gallery,La Jolla,92037,1295 Prospect St,CA,us,[u'Bella Capri'],(858) 551-7559,jcsunshine@mac.com,http://www.fioredelmare.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kelmanortiz Fine Frames,La Jolla,92037,7723 Fay Ave,CA,us,[u'Bella Capri'],(858) 459-6800,info@knathangallery.com,http://www.kelmanortiz.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Siamak Art Gallery,La Jolla,92037,1237 Prospect St,CA,us,[u'Bella Capri'],(858) 459-2599,address@www.siamakart.com,http://www.siamakart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,SALAZAR Contemporart Art Exhibits,La Jolla,92037,1162 Prospect St,CA,us,[u'Bella Capri'],(858) 551-8453,,http://www.salazarcontemporaryartexhibits.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Monarch Gallery,La Jolla,92037,1205 Prospect St,CA,us,[u'Bella Capri'],(858) 454-1231,info@monarchfineart.com,http://www.monarchfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Peter Lik Gallery,La Jolla,92037,1205 Prospect St,CA,us,[u'Bella Capri'],(858) 200-0990,collectart@lik.com,http://www.lik.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Madison Gallery,La Jolla,92037,1020 Prospect St,CA,us,"[u'Bella Capri', u'Draper Villas']",(858) 459-0836,info@madisongalleries.com,http://www.madisongalleries.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Hallmark Galleries,La Jolla,92037,1162 Prospect St,CA,us,[u'Bella Capri'],(858) 551-8108,,http://www.hallmarkgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Susan Street Fine Art,Solana Beach,92075,200 N Cedros Ave,CA,us,[u'North Rios'],(858) 793-4442,gallery@susanstreetfineart.com,http://www.susanstreetfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Susan Street Fine Art Gallery,Solana Beach,92075,415 S Cedros Ave,CA,us,[u'North Rios'],(858) 793-4442,gallery@susanstreetfineart.com,http://www.susanstreetfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Journeys West Art Gallery,Solana Beach,92075,346 S Cedros Ave,CA,us,"[u'North Rios', u'Del Mar Heights']",(858) 337-9929,caroline@water-lotus.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Michael J Wolf Fine Arts Gallery,San Diego,92101,363 5th Ave,CA,us,"[u'Horton', u'Central San Diego', u'Gaslamp']",(619) 702-5388,contact@mjwfinearts.com,http://mjwfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Noel Baza Fine Art,San Diego,92101,2165 India St,CA,us,"[u'Central San Diego', u'Little Italy']",(619) 876-4160,,http://www.noel-bazafineart.com/Noel-Baza_Fine_Art___India_Street_Gallery/Home.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alexander Salazar Fine Arts,San Diego,92101,1040 7th Ave,CA,us,"[u'Samuel Fox Lofts', u'Central San Diego', u'Gaslamp']",(619) 531-8988,,http://www.alexandersalazarfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,J Dewers Fine Art Services,San Diego,92101,715 8th Ave,CA,us,"[u'Central San Diego', u'Core', u'Gaslamp']",(619) 233-5888,janos@jdewers.com,http://www.jdewers.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Celebration Fine Art,San Diego,92101,326 Broadway,CA,us,"[u'Gaslamp', u'Central San Diego', u'Downtown']",(619) 238-9111,gallery@celebrationfineart.com,http://www.celebrationfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Perry L Meyer Fine Art,San Diego,92101,2400 Kettner Blvd,CA,us,"[u'Central San Diego', u'Harborview', u'W Laurel Studios']",(619) 358-9512,,http://www.plmeyerfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,JDC Fine Art,San Diego,92101,2400 Kettner Blvd,CA,us,"[u'Harborview', u'W Laurel Studios', u'Little Italy']",(619) 985-2322,,http://www.jdcfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Quest Fine Art,San Diego,92101,1501 India St,CA,us,"[u'Little Italy', u'Downtown', u'Central San Diego']",(619) 702-7695,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Siamak Art Gallery,San Diego,92101,562 5th Ave,CA,us,"[u'Horton', u'Gaslamp', u'Central San Diego']",(619) 238-5335,,http://www.siamakart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lumina Gallery,San Diego,92101,1601 Kettner Blvd,CA,us,"[u'Central San Diego', u'Gaslamp', u'Little Italy']",(619) 231-3432,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mee Shim,San Diego,92101,1943 India St,CA,us,"[u'Gaslamp', u'Little Italy', u'Central San Diego']",(619) 405-9456,,http://www.meekyungshim.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ronis & Associates Fine Art,San Diego,92102,1946 Broadway,CA,us,"[u'Sherman Heights', u'Gaslamp', u'Central San Diego']",(619) 232-1266,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The San Diego Fine Art Society,San Diego,92106,2825 Dewey Rd,CA,us,"[u'Liberty Station', u'Western San Diego', u'Riviera Villas']",(619) 702-9468,,http://www.sdws.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,San Diego Fine Art Society,San Diego,92113,1955 Julian Ave,CA,us,"[u'Sherman Heights', u'Logan Heights', u'Central San Diego']",(619) 702-9468,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Expressions Gallery,San Diego,92117,2645 Financial Ct,CA,us,"[u'Bay Ho', u'Northern San Diego']",(858) 270-7577,smith@artexpressionsgallery.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Van Cleve Fine Art,San Diego,92120,2171 India St,CA,us,,(619) 501-4718,,http://vcfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Provenance Fine Art,San Diego,92126,9235 Trade Pl,CA,us,[u'Northeastern San Diego'],(858) 689-2000,,http://www.artistmarkking.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Phillips Peter Fine Art Service,San Diego,92126,7955 Dunbrook Rd,CA,us,"[u'Mira Mesa', u'Northeastern San Diego', u'Miramar']",(760) 510-1073,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Express,San Diego,92154,7615 Siempre Viva Rd,CA,us,[u'Otay Mesa'],(619) 330-1912,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Christian Hohmann Fine Art,Palm Desert,92260,73660 El Paseo,CA,us,,(760) 346-4243,,http://www.christianhohmann.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A Gallery Fine Art,Palm Desert,92260,73956 El Paseo,CA,us,,(760) 346-8885,ldemptom@agalleryfineart.com,http://www.agalleryfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Buschlen Mowatt Fine Art Galleries,Palm Desert,92260,45188 Portola Ave,CA,us,,(760) 837-9668,,http://www.buschlenmowatt.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Heather James Art & Antiquities,Palm Desert,92260,45188 Portola Ave,CA,us,,(760) 346-8926,,http://www.heatherjames.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,R E Welch Gallery,Palm Desert,92260,73680 El Paseo,CA,us,,(760) 341-8141,info@rewelch.com,http://www.rewelch.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frederick Scott,Palm Desert,92260,41801 Corporate Way,CA,us,,(310) 362-3135,frederickscott@me.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Elena Bulatova Fine Art,Palm Springs,92262,232 N Palm Canyon Dr,CA,us,,(760) 600-0417,,http://www.elenabulatova.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Terra Fine Art Gallery,Palm Springs,92262,155 S Palm Canyon Dr,CA,us,,(760) 320-6537,,http://www.terraimages.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brian Marki Fine Art & Framing,Palm Springs,92262,170 E Arenas Rd,CA,us,,(760) 327-5777,brian@brianmarkifineart.com,http://www.brianmarkifineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frederick Scott Fine Art by Appointment,Palm Springs,92262,219 E Alejo Rd,CA,us,,(760) 841-1114,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Larkspur Fine Arts,Palm Springs,92262,457 N Palm Canyon Dr,CA,us,,(760) 325-3142,,http://larkspurfinearts.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Warnock Fine Arts,Palm Springs,92264,2065 S Palm Canyon Dr,CA,us,,(415) 377-7438,,http://www.warnockfinearts.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Larkspur Fine Arts,Palm Springs,92264,1925 S Caliente Dr,CA,us,,(760) 325-3142,,http://www.larkspurfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frederick Scott Fine Art by Appointment,Palm Springs,92264,1556 Bolero Cir,CA,us,,(760) 282-0225,alejandrocastro502@yahoo.com,http://www.homesecurityinfo.org/ca/palm-springs-2/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dalushaka's Fine Art,Helendale,92342,27531 Silver Lakes Pkwy,CA,us,,(760) 955-7867,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Barnsloft Photography Framing & Fine Arts,Victorville,92395,15048 7th St,CA,us,,(760) 780-0313,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Okaybabs Studio,San Bernardino,92408,776 S Gifford Ave,CA,us,,(909) 890-9044,,http://okaybabs.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Childs-Wilds Leilani,Riverside,92501,625 W La Cadena Dr,CA,us,,(951) 684-1375,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Singerton Fine Arts,Idyllwild,92549,54245 N Circle Dr,CA,us,,(951) 659-2504,,http://singertonfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Irvine Fine Arts Center,Irvine,92604,14321 Yale Ave,CA,us,[u'El Camino Real'],(949) 724-6880,smunger@ci.irvine.ca.us,http://www.cityofirvine.org/cityhall/cs/finearts/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Harrison Fine Art,Irvine,92606,58 Calavera,CA,us,[u'Westpark II'],(949) 559-6074,,http://www.harrisonfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Caponigro Fine Art & Design,Irvine,92612,19800 MacArthur Blvd,CA,us,[u'Santa Ana Heights'],(562) 433-8470,,http://www.proaps.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Arts,Irvine,92618,13 Autry,CA,us,[u'Irvine Spectrum'],(949) 859-7898,email@oilandframe.com,http://www.forfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Light Speed Fine Art,Irvine,92618,9272 Jeronimo Rd,CA,us,[u'Irvine Spectrum'],(949) 297-8855,,http://www.lightspeedfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jamie Brooks Fine Art,Costa Mesa,92626,2967 Randolph Ave,CA,us,,(949) 929-4143,j@miebrooks.com,http://www.jamiebrooksfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The Mint,Dana Point,92629,34085 Pacific Coast Hwy,CA,us,"[u'Monarch Beach', u'Harbor']",(949) 366-6777,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rich Johnson Fine Art,Laguna Woods,92637,3293 San Amadeo,CA,us,,(949) 457-0323,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Scotty Carter Fine Art,Laguna Woods,92637,360 Avenida Castilla,CA,us,,(714) 253-2899,,http://www.scottycarterfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Awards,Laguna Woods,92637,3293 San Amadeo,CA,us,,(949) 457-0323,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Salt Fine Art,Laguna Beach,92651,1492 S Coast Hwy,CA,us,[u'Woods Cove'],(949) 715-5554,,http://www.saltfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dawson Cole Fine Art,Laguna Beach,92651,326 Glenneyre St,CA,us,"[u'Downtown', u'Main Beach']",(949) 497-4988,,http://www.dawsoncolefineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kush Fine Art,Laguna Beach,92651,265 Forest Ave,CA,us,"[u'Main Beach', u'Downtown']",(949) 376-8017,info@vladimirkush.com,http://www.vladimirkush.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Swenson Fine Art,Laguna Beach,92651,460 S Coast Hwy,CA,us,[u'Central Bluffs'],(949) 376-1122,,http://www.swensonfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Notion Fine Art,Laguna Beach,92651,1590 S Coast Hwy,CA,us,[u'Woods Cove'],(949) 793-4013,,http://www.jkaminfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cheyne Walls Fine Art Photography,Laguna Beach,92651,3251 Laguna Canyon Rd,CA,us,[u'Canyon'],(949) 370-5643,,http://www.cheynewalls.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Azali Fine Art Gallery,Laguna Beach,92651,210 Forest Ave,CA,us,,(858) 456-9900,,http://www.fingerhutart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kush Fine Art,Laguna Beach,92651,357 S Coast Hwy,CA,us,"[u'Downtown', u'Main Beach']",(949) 376-8017,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Shane Townley Fine Arts,Laguna Beach,92651,1294 S Coast Hwy,CA,us,[u'Woods Cove'],(949) 715-1860,info@townley.co,http://www.townleygallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Laguna Fine Art,Laguna Beach,92651,264 Forest Ave,CA,us,"[u'Main Beach', u'Downtown']",(949) 494-8900,,http://www.lagunafineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Daniel Fine Arts Services,Laguna Beach,92651,3337 Laguna Canyon Rd,CA,us,[u'Canyon'],(949) 497-0501,cathy@kcpstudios.com,http://danielfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rohrer Fine Art,Laguna Beach,92651,346 N Coast Hwy,CA,us,"[u'Main Beach', u'Canyon Acres']",(949) 494-8200,,http://www.rohrerfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Laguna Beach,Laguna Beach,92651,378 Pacific Coast Hwy,CA,us,,(714) 980-3590,,http://fineartlagunabeach.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Verna Glancy Fine Art,Laguna Beach,92651,698 Vista Ln,CA,us,,(949) 376-6858,,http://www.vernaglancyfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Contemporary Chinese Fine Art,Laguna Beach,92651,1099 S Coast Hwy,CA,us,[u'Central Bluffs'],(949) 376-6799,,http://contemporarychinesefineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Michaels Kelsey Fine Art,Laguna Beach,92651,354 N Coast Hwy,CA,us,,(949) 715-9965,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Buck Fine Arts,Laguna Beach,92651,298 Broadway St,CA,us,"[u'Canyon Acres', u'Civic Art District', u'Main Beach']",(949) 715-1278,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,South Coast Fine Art,Laguna Beach,92651,649 N Coast Hwy,CA,us,"[u'Emerald Bay', u'North Laguna']",(949) 922-8262,,http://www.southcoastfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Amin Fine Art,Laguna Beach,92651,3251 Laguna Canyon Rd,CA,us,[u'Canyon'],(949) 395-8161,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,J Kamin Fine Arts,Laguna Beach,92651,1590 S Coast Hwy,CA,us,,(949) 494-5076,,http://www.jkaminfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Steven Lucas Fine Arts,Laguna Beach,92651,1945 Laguna Canyon Rd,CA,us,,(949) 376-7611,carl@stevenlucasfinearts.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cynthia Dennis Fine Arts,Laguna Beach,92651,1278 Glenneyre St,CA,us,,(949) 246-5852,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Amin Fine Art,Laguna Beach,92651,688 S Coast Hwy,CA,us,[u'Central Bluffs'],(949) 715-9089,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Joseph Wise Gallery,Laguna Beach,92651,1550 S Coast Hwy,CA,us,[u'Woods Cove'],(949) 376-7902,info@josephwisegallery.com,http://josephwisegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,2013 December Exhibit of William J. Verdult fine art,Newport Beach,92660,1107 Jamboree Rd,CA,us,,(760) 333-3219,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rainey Fine Art's,Newport Beach,92661,103 Palm St,CA,us,[u'Balboa Peninsula'],(949) 673-1382,,http://www.raineyfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rainey Fine Art Gallery,Newport Beach,92661,515 E Balboa Blvd,CA,us,[u'Balboa Peninsula'],(949) 673-1382,,http://www.raineyfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Katherine Norris Fine Art,Newport Beach,92663,177 Riverside Ave,CA,us,[u'Newport Heights'],(949) 515-4045,,http://katherinenorrisfineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Solitary Exposure Ocean Fine Art Gallery,San Clemente,92672,129 Avenida Victoria,CA,us,,(949) 383-0333,,http://www.solitaryexposure.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Benfatti Fine Art,San Clemente,92672,150 Avenida Victoria,CA,us,,(949) 842-9513,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mission Fine Art Gallery,San Juan Capistrano,92675,31760 Camino Capistrano,CA,us,,(949) 291-7738,connect@missionfineart.gallery,http://www.missionfineart.gallery,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Rentals,Laguna Niguel,92677,24321 La Hermosa Ave,CA,us,,(949) 249-2730,,http://fineartrentals.net/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Wassmann Cliff Fine Arts,Mission Viejo,92692,27826 Center Dr,CA,us,,(949) 240-8721,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Liberty Fine Arts Gallery,Santa Ana,92701,921 E Santa Ana Blvd,CA,us,[u'French Park Historic District'],(714) 507-6330,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Orange County Fine Arts,Santa Ana,92704,3851 S Bear St,CA,us,[u'Bristol'],(714) 540-6430,,http://orangecountyfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A & A Fine Art,Santa Ana,92705,11542 Newport Ave,CA,us,[u'Red Hill'],(714) 573-0102,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Virginia Bader Fine Arts,Santa Ana,92707,19531 Campus Dr,CA,us,[u'Santa Ana Heights'],(949) 263-1404,sales@virginiabader.com,http://www.virginiabader.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Haddad's Fine Arts,Anaheim,92806,3855 E Miraloma Ave,CA,us,[u'The Canyon'],(714) 996-2100,mail@haddadsfinearts.com,http://www.haddadsfinearts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Management,Camarillo,93012,750 Calle Plano,CA,us,,(805) 987-0011,careers@artonroyal.com,http://tatefineartmanagement.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tartaglia Fine Art,Ojai,93023,307 E Ojai Ave,CA,us,,(805) 646-0967,info@tartagliafineart.com,http://www.tartagliafineart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Plaza Gallery of Fine Arts,Oxnard,93030,424 S C St,CA,us,"[u'Downtown Oxnard', u'Central Community']",(805) 486-1884,,http://www.carnegieam.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ezequiel Fine Art Studio,Oxnard,93030,921 Mountain View Ave,CA,us,[u'Five Points Northeast'],(805) 487-8899,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Riviera Fine Art,Santa Barbara,93101,927 State St,CA,us,,(805) 892-5051,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bottoms Art Galleries,Santa Barbara,93101,1114 State St,CA,us,,(805) 962-5772,,http://www.botart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bijou Fine Arts,Santa Barbara,93103,818 Jennings Ave,CA,us,,(805) 963-5933,,http://www.southcoastfinearts.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alexander Merten Fine Art,Santa Barbara,93108,1266 Coast Village Rd,CA,us,,(805) 565-6955,,http://www.mertensfineart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maureen Murphy Fine Art,Santa Barbara,93108,1187 Coast Village Rd,CA,us,,(805) 969-9215,hohenlohe--bo@artfreak.com,http://mmfa.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alex Janos Fine Arts,Santa Barbara,93110,910 Cocopah Dr,CA,us,,(805) 682-8205,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Foxen Gallery Fine Arts,Lake Isabella,93240,3630 Golden Spur St,CA,us,,(760) 379-4334,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Design by Arenas Fine Art Gallery,Visalia,93291,208 W Main St,CA,us,,(559) 733-1981,,http://www.designbyarenas.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fine Art Rentals & Framing,Visalia,93292,3303 E Paradise Ave,CA,us,,(559) 733-1515,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Drew Davis Fine Art,San Luis Obispo,93401,331 Pacific St,CA,us,,(805) 234-2302,,http://www.drewdavis.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
