,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Email,Website,Category Labels
0,Lisa Kurts Gallery,Memphis,38117,766 S White Station Rd,TN,us,,(901) 683-6200,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Harrington Brown Gallery,Memphis,38117,5179 Wheelis Dr,TN,us,[u'Colonial'],(901) 590-3008,,http://www.harringtonbrowngallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arts Memphis,Memphis,38117,575 S Mendenhall Rd,TN,us,[u'Colonial'],(901) 578-2787,info@artsmemphis.org,http://www.artsmemphis.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art For Life's Sake,Memphis,38117,4459 Willow Rd,TN,us,,(901) 529-7547,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,University Additions,Memphis,38117,632 S Perkins Rd,TN,us,[u'Colonial'],(901) 682-9348,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Memphis Belle Memorial Association,Memphis,38117,5118 Park Ave,TN,us,,,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Painted Planet,Memphis,38117,4461 Quince Rd,TN,us,,(901) 725-0054,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Great Day Art,Memphis,38117,1153 Whiting St,TN,us,,(901) 682-9190,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Picture Hits,Memphis,38118,3865 Winchester Rd,TN,us,[u'Oakhaven'],(901) 433-1130,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Everest Gallery,Memphis,38122,4976 Summer Ave,TN,us,,(901) 761-9435,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Thomas Kinkade Gallery,Memphis,38133,2760 N Germantown Pkwy,TN,us,[u'Oak Grove'],(901) 257-1212,info@thomaskinkadememphis.com,http://www.thomaskinkadememphis.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Precision Laser Art,Memphis,38133,8420 Wolf Lake Dr,TN,us,,(901) 888-1019,,http://www.precisioncrystal.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artreach Gallery,Germantown,38138,2095 Exeter Rd,TN,us,,(901) 759-9119,,http://www.artreachgallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rando Frame & Gallery,Germantown,38138,7850 Poplar Ave,TN,us,,(901) 752-1010,randoframe@gmail.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Thomas Kinkade Gallery,Germantown,38138,2055 West St,TN,us,[u'Greenlawn'],(901) 759-1212,,http://www.kinkadegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art & Soul,Germantown,38138,2021 S Germantown Rd,TN,us,[u'Greenlawn'],(901) 489-7533,,http://www.artandsoulparty.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Judy Joy Nocifora,Germantown,38138,1505 Wolf Park Rd,TN,us,[u'Cordova'],(901) 413-6426,snehta.netserv4@yahoo.com,http://www.judynocifora.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grandview Gallery,Memphis,38141,5145 Hickory Hill Rd,TN,us,,(901) 505-0191,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Hal Holbrook,Mc Lemoresville,38235,5685 Main St,TN,us,,(731) 986-8828,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Richardson's Studio And Black Beret Gallery,Martin,38237,225 S Lindell St,TN,us,,(731) 587-5531,richardsonstudio@frontiernet.net,http://richardsonstudio.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lane's Art Warehouse,Martin,38237,500 S McCombs St,TN,us,,(731) 446-5359,,https://sites.google.com/site/lanesartwarehouse/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Paris Henry County Arts,Paris,38242,100 N Caldwell St,TN,us,,(731) 642-3955,,http://phcarts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jackson Arts Council,Jackson,38301,314 E Main St,TN,us,[u'Allenton Heights'],(731) 423-2787,jac@aeneas.net,http://jacksonartscouncil.tn.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jackson Symphony Association,Jackson,38301,207 E Lafayette St,TN,us,[u'Allenton Heights'],(731) 427-6440,,http://www.thejacksonsymphony.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Any Art,Jackson,38301,118 E Lafayette St,TN,us,[u'Allenton Heights'],(731) 554-3495,info@balletartsjackson.org,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,City of Jackson Recreation & Parks,Jackson,38301,582 S Royal St,TN,us,[u'Allenton Heights'],(731) 425-8223,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Marguerite's,Jackson,38301,116 E Baltimore St,TN,us,[u'Allenton Heights'],(731) 427-3006,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Under A Hot Tin Roof,Jackson,38301,114 E Lafayette St,TN,us,[u'Allenton Heights'],(731) 427-2772,,http://www.artunderahottinroof.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery of Fine Art Dickson,Jackson,38305,2156 N Highland Ave,TN,us,,,,http://www.dicksongallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art,Jackson,38305,40 Casey Jones Ln,TN,us,,(731) 554-2787,mary.spellings@gmail.com,http://www.jacksonartinthevillage.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Botbyl Pottery,Jackson,38305,2108 Hollywood Dr,TN,us,,(731) 664-4455,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lake House Gallery,Counce,38326,8795 Highway 57,TN,us,,(731) 689-1000,info@lakehousegallery.com,http://www.lakehousegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,West Tennessee Regional Art Center,Humboldt,38343,1200 E Main St,TN,us,,(731) 784-1787,,http://www.wtrac.tn.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gibson County Visual Arts Association,Trenton,38382,120 Forrest St,TN,us,,(731) 855-9979,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sims Gallery,Columbia,38401,1202 S James Campbell Blvd,TN,us,,(931) 381-2676,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sakelja Brothers Stained Glass & Art Gallery,Loretto,38469,200 Broad St,TN,us,,(931) 853-4114,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dixie Folks Art Studio & Gallery,Pulaski,38478,115 N 1st St,TN,us,,(931) 292-6529,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cookeville Art Center,Cookeville,38501,186 S Walnut Ave,TN,us,,(931) 526-2424,jeremy.stoner@nhccookeville.com,http://cumberlandartsociety.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cumberland Art Society,Cookeville,38501,186 S Walnut Ave,TN,us,,(931) 526-2424,,http://cumberlandartsociety.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Taylor Hack,Cookeville,38501,35 W 1st St,TN,us,[u'The Lowlands'],(931) 526-5509,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Trends,Cookeville,38506,1740 S Jefferson Ave,TN,us,,(931) 526-2780,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oops Art Outlet,Cookeville,38506,1740 S Jefferson Ave,TN,us,,(931) 526-2780,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vineyard Art & Crafts,Baxter,38544,168 Prosperity Dr,TN,us,,(931) 858-4776,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Shanks Center for the Arts,Crossville,38555,140 N Main St,TN,us,,(931) 787-1936,,http://shankscenter.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Quillenart,Crossville,38555,142 West Ave,TN,us,[u'Lynwood Acres'],(931) 210-5278,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Homestead Tower Museum,Crossville,38555,96 Highway 68,TN,us,,(931) 456-9663,,http://www.cumberlandhomesteads.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cumberland Artisans Of Tennessee Studio,Crossville,38555,228 Interstate Dr,TN,us,,(931) 210-5588,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Guild at Fairfield Glade,Crossville,38558,451 Lakeview Dr,TN,us,,(931) 707-7249,,http://www.artguildfairfieldglade.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Budd H Bishop Studio,Livingston,38570,106 E Broad St,TN,us,,(931) 823-1106,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cumberland Art & Gift Gallery,Crossville,38571,1740 Peavine Rd,TN,us,,(931) 484-2939,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rock House Museum,Sparta,38583,3663 Country Club Rd,TN,us,,(931) 739-7626,,http://tn.gov,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oops Art Outlet,Sparta,38583,379 Cherry Rd,TN,us,,(931) 526-2780,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Veterans Museum,Sparta,38583,5 W Maple St,TN,us,,(931) 836-3595,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,International Galleries,Addison,75001,3744 Arapaho Rd,TX,us,[u'North Dallas'],(972) 243-0833,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artisan Enhancements,Addison,75001,4274 Kellway Cir,TX,us,"[u'Bent Tree', u'Far North Dallas']",(972) 735-7876,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Holdings,Addison,75001,2025 Midway Rd,TX,us,,(972) 701-9496,,http://www.artholdings.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,JDG Gallery,Allen,75002,1607 Whispering Glen Dr,TX,us,[u'Forest Grove'],(469) 675-0956,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aurora Images Art Gallery & Gifts,Allen,75002,600 E Main St,TX,us,,(972) 390-1010,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Amanda Dunbar,Allen,75002,902 Carnegie Ct,TX,us,,(469) 675-7345,,http://amanda-dunbar.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art House Gallery,Carrollton,75006,2760 E Trinity Mills Rd,TX,us,,(972) 416-3626,info@dallasbusinessart.com,http://dallasbusinessart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery Art & Frame,Carrollton,75006,3237 Commander Dr,TX,us,"[u'Far North Dallas', u'Bent Tree']",(214) 714-4268,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Plaza Arts Center,Carrollton,75006,1115 4th Ave,TX,us,"[u'Stemmons Corridor', u'North Irving']",(972) 446-3200,webmaster@wspa.com,http://www.plazaartscenter.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,City of Carrollton Museum,Carrollton,75006,1509 N Perry Rd,TX,us,,(972) 466-6380,jobs4you@cityofcarrollton.com,http://www.cityofcarrollton.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art & Decorating Center,Carrollton,75006,2410 Tarpley Rd,TX,us,,(972) 418-4866,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Givens Art,Carrollton,75006,2115 Cordoba Dr,TX,us,,(972) 323-0455,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dream Art,Carrollton,75007,2625 Old Denton Rd,TX,us,[u'Trinity Mills'],(972) 242-9200,godreamart@yahoo.com,http://godreamart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Of This World,Carrollton,75007,1467 Lemay Dr,TX,us,,(972) 466-0300,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Petes Impressions,Celina,75009,9948 County Road 209,TX,us,,(972) 365-3517,,http://petesimpressions.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rachel's Art Gallery,Carrollton,75010,1025 W Hebron Pkwy,TX,us,,(972) 394-5944,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Robert Spooner Gallery,Allen,75013,505 Century Pkwy,TX,us,,(214) 495-9400,,http://www.robertspooner.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aurora Images Art Gallery & Gifts,Allen,75013,105 W Boyd Dr,TX,us,,(972) 390-1010,jz@allenbiz.com,http://www.auroraimagesart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The Allen Arts Alliance,Allen,75013,102 S Allen Dr,TX,us,,(972) 727-7272,,http://allenartsalliance.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery Art & Frame,Coppell,75019,120 S Denton Tap Rd,TX,us,,(972) 745-3230,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art & Frame Warehouse,Coppell,75019,820 S MacArthur Blvd,TX,us,"[u'Stemmons Corridor', u'Valley Ranch']",(972) 393-2127,,http://www.scottschilling.com/home,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artplace Gallery and Framing,Denison,75020,413 W Main St,TX,us,,(903) 327-8180,,http://www.artplacegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Karam Gallery Mary,Denison,75020,404 W Main St,TX,us,,(903) 465-3703,,http://www.marykaramgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Images Gallery,Denison,75020,408 W Main St,TX,us,,(903) 463-0408,,http://smalltownbigart.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Soho Studio & Gallery,Denison,75020,613 W Main St,TX,us,,(903) 361-2692,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The Pat Waymon Gallery,Denison,75020,430 W Main St,TX,us,,(903) 465-2008,,http://www.patwaymongallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,416 W Gallery,Denison,75020,416 W Main St,TX,us,,(903) 463-0416,,http://www.416westgallery.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Living Color Fine Art,Denison,75020,404 W Main St,TX,us,,(903) 744-2963,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Inter-Pak,Denison,75020,2402 W Morton St,TX,us,,(903) 327-8190,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Outwest Art Gallery And Gifts,Denison,75021,120 W Main St,TX,us,,(903) 465-1004,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bernsen Art Caricature,Plano,75023,2624 Landershire Ln,TX,us,,(817) 475-3038,,http://bernsenart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mi Art Studio,Plano,75023,2050 W Spring Creek Pkwy,TX,us,,(469) 241-0195,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Images of Nature,Plano,75024,5800 Legacy Dr,TX,us,[u'Lolaville'],(972) 781-0400,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Premier Galleries,Flower Mound,75028,1681 Justin Rd,TX,us,,(972) 539-5499,premiergallery74@gmail.com,http://www.premiergalleries.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Premier Galleries,Flower Mound,75028,765 Cross Timbers Rd,TX,us,,(972) 539-5499,premier_gallery@hotmail.com,http://www.premiergalleries.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Professional Satellite & Home Theater Services,Flower Mound,75028,950 Parker Sq,TX,us,,(972) 219-6085,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fastframe,Flower Mound,75028,2021 Justin Rd,TX,us,,(972) 724-3311,,http://www.fastframe.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Masterpiece Gallery,Frisco,75034,2601 Preston Rd,TX,us,[u'Lolaville'],(214) 872-1917,sales@masterpiecegalleryonline.com,http://masterpiecegalleryonline.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,SoDeVis Studio Gallery,Frisco,75034,6927 Main St,TX,us,,(214) 436-5478,info@sodevisgallery.com,http://www.sodevisgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Frame Gallery,Frisco,75034,3311 Preston Rd,TX,us,,(972) 668-7480,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sci-Tech Discovery Center,Frisco,75034,8004 Dallas Pkwy,TX,us,,(972) 546-3050,info@mindstretchingfun.org,http://www.mindstretchingfun.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Texas Sculpture Garden,Frisco,75034,6801 Gaylord Pkwy,TX,us,"[u'Camey', u'Lolaville']",(972) 377-1100,,http://www.texassculpturegarden.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,G'Nosh,Frisco,75034,3401 Preston Rd,TX,us,,(469) 667-2400,,https://www.gnosh.com/locations/gnosh-frisco,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frisco Association-The Arts,Frisco,75034,8004 Dallas Pkwy,TX,us,,(972) 668-5180,,http://www.friscoarts.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frisco Association For the Arts,Frisco,75034,6827 Main St,TX,us,,(972) 668-5180,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mkreative Group,Frisco,75034,2350 Prospect Dr,TX,us,,(469) 365-0785,,http://mkreative.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frisco Association for The Arts,Frisco,75034,2601 Network Blvd,TX,us,"[u'Lolaville', u'Camey']",(972) 668-5180,,http://www.friscoarts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A Star Transportation,Frisco,75035,10101 Ashmont Dr,TX,us,,(214) 708-8330,,http://www.astartransportation.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,JVS Media Arts & Animation,Frisco,75035,7821 Roundtable Rd,TX,us,,(214) 436-7975,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Painting With A Twist,Garland,75040,5255 N President George Bush Hwy,TX,us,[u'North Garland'],(972) 468-9370,,http://paintingwithatwist.com/garland/calendar/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garland Performing Arts Center,Garland,75040,300 N 5th St,TX,us,,(972) 205-2790,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Serious Image Solutions,Garland,75040,5435 N Garland Ave,TX,us,[u'North Garland'],(214) 478-8508,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Old Towne Gallery & Frame,Garland,75041,2603 Nottingham Dr,TX,us,,(972) 516-9944,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garland Symphony Orchestra,Garland,75042,1919 S Shiloh Rd,TX,us,[u'West Garland'],(972) 926-0611,info@richardsonsymphony.org,http://www.garlandsymphony.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Too Go,Garland,75043,439 W Interstate 30,TX,us,[u'The Oaks'],(972) 240-0989,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,BK School Of Arts,Garland,75043,4222 Rosehill Rd,TX,us,,(214) 497-0824,,http://brookspeoplesacademyandarts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Shelia's Home Spun Treasure,Garland,75043,3430 Shoreside Dr,TX,us,,(214) 536-8736,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Smartart,Garland,75043,6902 Christina Ln,TX,us,,(214) 647-0276,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Smart Art,Garland,75043,5211 Burlingame Dr,TX,us,,(972) 303-2336,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Blacklege Covert,Sachse,75048,3207 Abbie St,TX,us,,(972) 530-1143,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Irving Garden & Arts Center,Grand Prairie,75050,906 Santerre St,TX,us,,(972) 579-9737,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grand Prairie Cultural Arts,Grand Prairie,75051,1835 S Carrier Pkwy,TX,us,,(972) 642-2787,,http://artsgp.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,B & B Frame & Art,Grand Prairie,75051,817 W Pioneer Pkwy,TX,us,,(972) 641-8180,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lamontage,Lewisville,75057,650 E State Highway 121,TX,us,,(972) 221-3771,,http://lamontage.biz,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Stevens John M,Irving,75060,2007 Sandy Ln,TX,us,[u'South Irving'],(972) 986-5622,,http://www.johnmstevens.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Carpenter Performance Hall,Irving,75062,3333 N MacArthur Blvd,TX,us,,(972) 252-7558,join-artsevents@listserv.ci.irving.tx.us,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dupree Theater,Irving,75062,3333 N MacArthur Blvd,TX,us,[u'Stemmons Corridor'],(972) 252-7558,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Reflections BY Dorothy BLLCKL,Irving,75062,3722 Devonshire Ct E,TX,us,[u'Stemmons Corridor'],(972) 255-9337,,http://irvingart.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Irving Art Association,Irving,75062,2000 W Airport Fwy,TX,us,,(972) 721-2488,,http://www.irvingart.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cci,Irving,75062,3018 N Belt Line Rd,TX,us,,(972) 255-1051,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,I OS Fine Art,Irving,75063,8302 Sterling St,TX,us,,(214) 441-9645,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Visual Art League Of Lewisville,Lewisville,75067,701 S Stemmons Fwy,TX,us,,(972) 420-9393,,http://www.visualartleague.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,By Don/D & E Products,Lewisville,75067,2430 Deer Run,TX,us,,(972) 315-1820,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Little Elm Crafthouse,Little Elm,75068,850 W Eldorado Pkwy,TX,us,,(972) 987-4368,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garret Art Gallery,McKinney,75069,111 E Virginia St,TX,us,,(972) 548-9361,gaildelger@sbcglobal.net,http://www.garretartgallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Eldorado Gallery of Fine Arts,McKinney,75069,105 S Tennessee St,TX,us,,(972) 540-7808,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garret Art Gallery,McKinney,75069,981 Timber Ln,TX,us,[u'Forest Grove'],(972) 548-9361,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Wild Brush Studio,McKinney,75069,110 W Virginia St,TX,us,,(214) 449-3511,,http://wildbrushstudio.com/home.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art House,McKinney,75069,502 N Kentucky St,TX,us,,(469) 952-2787,,http://www.arthousetx.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The Martin Place,McKinney,75069,1799 N Graves St,TX,us,,(972) 346-1512,imagingonthesquare@sbcglobal.net,http://www.imagingonthesquare.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Institute Of Mc Kinney,McKinney,75069,113 S Kentucky St,TX,us,,(888) 350-6109,,http://www.artinstitutes.edu,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gallery In The Clouds,McKinney,75070,3313 Jacobs Dr,TX,us,,(972) 562-5045,,http://www.galleryintheclouds.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Baby Art BY Yaya,McKinney,75070,5817 Lodgestone Dr,TX,us,,(972) 547-4161,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Collin County Farm Museum,McKinney,75071,7117 County Road 166,TX,us,,(972) 548-4792,webfeedback@collincountytx.gov,http://www.co.collin.tx.us/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,THE ARTS Gallery,Plano,75074,2800 E Spring Creek Pkwy,TX,us,,(972) 881-5873,,http://www.collin.edu/THEARTSGallery/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Phillips Art Gallery,Plano,75074,1717 E Spring Creek Pkwy,TX,us,[u'Jefferson at Spring Creek 2 (Apts)'],(469) 241-0209,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Stephanie Ward Gallery,Plano,75074,920 18th St,TX,us,,(469) 229-0024,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,ArtCentre of Plano,Plano,75074,1039 E 15th St,TX,us,,(972) 423-7809,info@artcentreofplano.org,http://www.artcentreofplano.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Robert Spooner Galerie,Plano,75074,1601 Summit Ave,TX,us,,(214) 495-9400,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Carol Rupp Originals,Plano,75074,1025 E 15th St,TX,us,[u'Original Donation'],(469) 443-9958,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,New Dimension Art & Custom Framing,Plano,75075,3131 Custer Rd,TX,us,,(972) 758-7900,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mr J's Frame & Gallery,Richardson,75080,819 W Arapaho Rd,TX,us,[u'Renner'],(972) 231-0174,,http://www.mr-js.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Storyopolis Art,Richardson,75080,1360 W Campbell Rd,TX,us,,(972) 238-1544,mabook1@msn.com,http://Storyopolisart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,The Bonny Studio,Richardson,75080,580 W Arapaho Rd,TX,us,[u'Custer Trails'],(214) 405-5993,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artworks,Richardson,75080,333 N Central Expy,TX,us,[u'Custer Trails'],(972) 907-8960,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Noorart,Richardson,75081,577 Sterling Dr,TX,us,,(972) 234-9108,,http://www.noorart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Noor Art,Richardson,75081,1356 Exchange Dr,TX,us,[u'Yale'],(972) 234-3701,returns@noorart.com,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Otra Vida,Richardson,75081,1351 Ti Blvd,TX,us,[u'Telecom Corridor'],(972) 918-9700,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sharic Images,Richardson,75081,1303 Columbia Dr,TX,us,,(972) 669-9703,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artistic Wildlife Gallery,Rowlett,75089,6114 Dexham Rd,TX,us,,(214) 663-5299,,http://www.fishcreations.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Of Threading,Sherman,75090,4800 Texoma Pkwy,TX,us,,(903) 891-7200,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
